Organizationid,GroupId,QuizId,SchemeOfWorkId
5006,2065,5475,28228.0
5007,1761,5475,28228.0
5008,2048,16103,28228.0
5009,3298,7957,28237.0
5010,7068,16103,28228.0
5011,3461,16103,28228.0
5012,8987,7957,28237.0
5013,8762,7957,28237.0
5014,2073,7957,28237.0
5015,4010,16103,28228.0
5016,7382,16103,28228.0
5017,6193,7957,28237.0
5018,2035,16103,28228.0
5019,9641,16103,28228.0
5020,8627,16103,28228.0
5021,9877,16103,28228.0
5022,1761,16103,28228.0
5023,6991,16103,28228.0
5024,3817,7957,28237.0
5025,7812,16103,28228.0
5026,9220,7957,28237.0
5027,5573,7957,28237.0
5028,6281,16103,28228.0
5029,10753,6268,28237.0
5030,4010,6268,28228.0
5031,11570,6268,28237.0
5032,8627,6268,28228.0
5033,5051,6268,28228.0
5034,9158,6268,28228.0
5035,5089,7767,28228.0
5036,10839,7767,28237.0
5037,7646,7767,28228.0
5038,7812,7767,28228.0
5039,146,7767,28237.0
5040,8672,7767,28237.0
5041,10720,7767,28237.0
5042,10035,7767,28237.0
5043,3553,7767,28228.0
5044,9649,7767,28237.0
5045,6093,7767,28237.0
5046,1283,7767,28237.0
5047,2336,7767,28228.0
5048,2465,7767,28228.0
5049,2806,7767,28228.0
5050,1766,7767,28228.0
5051,4808,7767,28237.0
5052,6331,7767,28237.0
5053,470,7767,28237.0
5054,1442,7767,28228.0
5055,7871,7767,28228.0
5056,9828,7767,28228.0
5057,4010,7913,28228.0
5058,11218,7913,28228.0
5059,1028,7913,28237.0
5060,2783,7913,28228.0
5061,10339,7913,28228.0
5062,9158,7913,28228.0
5063,2181,7913,28228.0
5064,7309,7913,28228.0
5065,1424,3950,28237.0
5066,3461,3950,28228.0
5067,7812,3950,28228.0
5068,7068,3950,28228.0
5069,2035,3950,28228.0
5070,7382,3950,28228.0
5071,6331,3950,28237.0
5072,4010,3950,28228.0
5073,3171,3950,28228.0
5074,5089,3950,28228.0
5075,9158,3950,28228.0
5076,9141,3950,28237.0
5077,3726,1494,28228.0
5078,3298,12887,28237.0
5079,9363,12887,28237.0
5080,4904,12887,28228.0
5081,2048,12887,28228.0
5082,5446,12887,28237.0
5083,4010,12887,28228.0
5084,9141,12887,28237.0
5085,3640,12887,28228.0
5086,9158,12887,28228.0
5087,9501,32,28228.0
5088,7812,32,28228.0
5089,5089,32,28228.0
5090,11418,32,28228.0
5091,6193,16938,28237.0
5092,3274,16938,28228.0
5093,4904,16938,28228.0
5094,11612,16938,28228.0
5095,1766,16938,28228.0
5096,5149,16938,28228.0
5097,5426,13483,28237.0
5098,11342,13483,28237.0
5099,9427,13483,28237.0
5100,708,13483,28237.0
5101,5963,13483,28237.0
5102,4335,13483,28237.0
5103,4715,13483,28237.0
5104,146,13483,28237.0
5105,7401,13483,28237.0
5106,11681,13483,28237.0
5107,5448,13563,28228.0
5108,6331,13483,28237.0
5109,4865,13563,28228.0
5110,3867,13563,28228.0
5111,3234,13483,28237.0
5112,3171,13563,28228.0
5113,992,13483,28237.0
5114,7450,13483,28237.0
5115,2313,13563,28228.0
5116,4857,13483,28237.0
5117,9283,13483,28237.0
5118,3077,13483,28237.0
5119,2788,13563,28228.0
5120,2630,13483,28237.0
5121,3462,13483,28237.0
5122,3027,13483,28237.0
5123,276,13483,28237.0
5124,7646,16451,28228.0
5125,3553,16451,28228.0
5126,2262,16451,28228.0
5127,8004,16451,28228.0
5128,10839,16451,28237.0
5129,7949,16451,28228.0
5130,2465,16451,28228.0
5131,1766,16451,28228.0
5132,2208,16451,28237.0
5133,2258,16451,28228.0
5134,5037,16451,28228.0
5135,4865,2130,28228.0
5136,10263,1314,28237.0
5137,4795,1314,28237.0
5138,6451,2130,28228.0
5139,1028,1314,28237.0
5140,1824,1314,28237.0
5141,11436,1314,28237.0
5142,10755,1314,28237.0
5143,11686,1314,28237.0
5144,4864,1314,28237.0
5145,11218,2130,28228.0
5146,9877,2130,28228.0
5147,2719,2130,28228.0
5148,10720,1314,28237.0
5149,9220,1314,28237.0
5150,4808,1314,28237.0
5151,2048,2130,28228.0
5152,9283,1314,28237.0
5153,9343,1314,28237.0
5154,8672,8698,28237.0
5155,4975,8698,28228.0
5156,9652,8698,28228.0
5157,7646,8698,28228.0
5158,3553,8698,28228.0
5159,6093,8698,28237.0
5160,7949,8698,28228.0
5161,8004,8698,28228.0
5162,1766,8698,28228.0
5163,10266,8698,28228.0
5164,6331,8698,28237.0
5165,3726,8698,28228.0
5166,9804,8698,28228.0
5167,10782,8698,28228.0
5168,5089,8698,28228.0
5169,6962,8698,28228.0
5170,680,8698,28228.0
5171,1283,8698,28237.0
5172,9427,6517,28237.0
5173,2262,6517,28228.0
5174,7949,6517,28228.0
5175,7646,6517,28228.0
5176,2035,6517,28228.0
5177,1766,6517,28228.0
5178,3553,6517,28228.0
5179,8004,6517,28228.0
5180,4085,6517,28228.0
5181,4248,6517,28228.0
5182,5272,6517,28228.0
5183,4865,6517,28228.0
5184,3867,6517,28228.0
5185,2336,6517,28228.0
5186,4010,6517,28228.0
5187,6094,6517,28228.0
5188,11418,6517,28228.0
5189,997,6181,28237.0
5190,9427,6181,28237.0
5191,7068,6181,28228.0
5192,11342,6181,28237.0
5193,3461,6181,28228.0
5194,708,6181,28237.0
5195,9652,6181,28228.0
5196,8762,6181,28237.0
5197,2788,6181,28228.0
5198,992,6181,28237.0
5199,8627,6181,28228.0
5200,1761,6181,28228.0
5201,4264,6181,28237.0
5202,5448,6181,28237.0
5203,3371,6181,28228.0
5204,3234,6181,28237.0
5205,7450,6181,28237.0
5206,5089,6181,28228.0
5207,2547,6181,28237.0
5208,183,6181,28237.0
5209,11218,12887,28228.0
5210,7646,14788,28228.0
5211,3553,14788,28228.0
5212,8004,14788,28228.0
5213,4865,14788,28228.0
5214,4010,14788,28228.0
5215,945,14788,28228.0
5216,1766,14788,28228.0
5217,4248,13446,28228.0
5218,9828,13446,28228.0
5219,9501,13446,28228.0
5220,7646,13446,28228.0
5221,3553,13446,28228.0
5222,7368,13446,28237.0
5223,7949,13446,28228.0
5224,6868,13446,28228.0
5225,3008,13446,28228.0
5226,376,13446,28228.0
5227,8004,13446,28228.0
5228,4085,13446,28228.0
5229,680,13446,28228.0
5230,10718,13446,28228.0
5231,6331,13446,28237.0
5232,3261,13446,28228.0
5233,1736,13446,28228.0
5234,1766,13446,28228.0
5235,470,13446,28237.0
5236,9283,13446,28237.0
5237,288,13446,28228.0
5238,9236,13446,28228.0
5239,9427,4204,28237.0
5240,5562,4204,28228.0
5241,2035,4204,28228.0
5242,11612,4204,28228.0
5243,5272,4204,28228.0
5244,4865,4204,28228.0
5245,5089,4204,28228.0
5246,4010,4204,28228.0
5247,2065,4204,28228.0
5248,997,2899,28237.0
5249,7068,2899,28228.0
5250,3461,2899,28228.0
5251,7812,2899,28228.0
5252,9652,2899,28228.0
5253,1424,2899,28237.0
5254,6021,2899,28228.0
5255,6331,2899,28237.0
5256,1173,2899,28228.0
5257,4864,2899,28237.0
5258,8181,2899,28228.0
5259,10914,2899,28237.0
5260,4865,2899,28228.0
5261,7450,2899,28237.0
5262,1283,2899,28237.0
5263,11418,2899,28228.0
5264,11302,2899,28228.0
5265,6440,2899,28228.0
5266,6451,2899,28228.0
5267,2313,2899,28228.0
5268,1424,8465,28237.0
5269,4010,8465,28228.0
5270,1850,8465,28237.0
5271,9283,8465,28237.0
5272,4864,8465,28237.0
5273,11218,8465,28228.0
5274,9220,8465,28237.0
5275,6093,8465,28237.0
5276,8378,8465,28237.0
5277,183,8465,28237.0
5278,5149,8465,28228.0
5279,3726,8465,28228.0
5280,6925,8465,28237.0
5281,3461,13780,28228.0
5282,9343,13780,28237.0
5283,964,13780,28228.0
5284,11218,13780,28228.0
5285,6991,13780,28228.0
5286,9158,13780,28228.0
5287,5448,4204,28237.0
5288,7068,9141,28228.0
5289,3461,9141,28228.0
5290,5446,7413,28237.0
5291,2213,7413,28237.0
5292,8762,7413,28237.0
5293,3553,9141,28228.0
5294,1086,7413,28237.0
5295,1766,9141,28228.0
5296,1522,7413,28237.0
5297,9641,9141,28228.0
5298,964,9141,28228.0
5299,8627,9141,28228.0
5300,4248,9141,28228.0
5301,9501,9141,28228.0
5302,9220,7413,28237.0
5303,9141,7413,28237.0
5304,5089,9141,28228.0
5305,9158,9141,28228.0
5306,5448,9141,28228.0
5307,9283,7413,28237.0
5308,6925,7413,28237.0
5309,7541,9141,28228.0
5310,6790,7413,28237.0
5311,7646,2384,28228.0
5312,7949,2384,28228.0
5313,3553,2384,28228.0
5314,8682,2384,28228.0
5315,1766,2384,28228.0
5316,5089,2384,28228.0
5317,9283,2384,28237.0
5318,6790,2384,28237.0
5319,4795,13028,28237.0
5320,11436,13028,28237.0
5321,1028,13028,28237.0
5322,1824,13028,28237.0
5323,6816,4560,28228.0
5324,8627,4560,28228.0
5325,9877,4560,28228.0
5326,10839,13028,28237.0
5327,4865,4560,28228.0
5328,9283,13028,28237.0
5329,2719,4560,28228.0
5330,3171,4560,28228.0
5331,2806,4560,28228.0
5332,470,13028,28237.0
5333,10600,4560,28228.0
5334,7368,16451,28237.0
5335,2783,16451,28228.0
5336,3171,16451,28228.0
5337,5089,16451,28228.0
5338,11218,16451,28228.0
5339,6962,16451,28228.0
5340,7368,7767,28237.0
5341,8004,7767,28228.0
5342,10718,7767,28228.0
5343,1424,15820,28237.0
5344,4248,15820,28228.0
5345,11342,15820,28237.0
5346,9427,15820,28237.0
5347,708,15820,28237.0
5348,11686,15820,28237.0
5349,6868,15820,28228.0
5350,10263,15820,28237.0
5351,288,15820,28228.0
5352,5791,15820,28228.0
5353,11093,15820,28228.0
5354,6193,15820,28237.0
5355,6021,15820,28228.0
5356,3553,15820,28228.0
5357,7871,15820,28228.0
5358,8563,15820,28228.0
5359,4085,15820,28228.0
5360,4808,15820,28237.0
5361,6093,15820,28237.0
5362,10914,15820,28237.0
5363,3427,15820,28228.0
5364,4865,15820,28228.0
5365,4010,15820,28228.0
5366,10720,15820,28237.0
5367,3171,15820,28228.0
5368,4335,15820,28237.0
5369,2465,15820,28228.0
5370,6440,15820,28228.0
5371,8562,15820,28237.0
5372,5089,15820,28228.0
5373,9226,15820,28228.0
5374,5448,15820,28237.0
5375,5573,15820,28237.0
5376,10718,15820,28228.0
5377,9828,15820,28228.0
5378,3261,15820,28228.0
5379,11302,15820,28228.0
5380,7646,15820,28228.0
5381,11127,15820,28237.0
5382,5149,15820,28228.0
5383,1297,15820,28237.0
5384,4084,15820,28228.0
5385,9158,10012,28228.0
5386,4010,10012,28228.0
5387,4010,6311,28228.0
5388,4095,6311,28237.0
5389,9158,6311,28228.0
5390,11418,6311,28228.0
5391,7646,922,28228.0
5392,3553,922,28228.0
5393,9283,922,28237.0
5394,11388,922,28228.0
5395,2465,922,28228.0
5396,5089,922,28228.0
5397,3298,3973,28237.0
5398,6191,3973,28228.0
5399,6193,3973,28237.0
5400,4010,3973,28228.0
5401,4010,16119,28228.0
5402,3077,16119,28237.0
5403,3461,16119,28228.0
5404,9501,16119,28228.0
5405,3298,16490,28237.0
5406,7068,7834,28228.0
5407,8987,16490,28237.0
5408,5573,16490,28237.0
5409,9877,7834,28228.0
5410,3461,7834,28228.0
5411,8762,16490,28237.0
5412,7382,7834,28228.0
5413,6193,16490,28237.0
5414,3817,16490,28237.0
5415,8627,7834,28228.0
5416,4085,7834,28228.0
5417,4248,7834,28228.0
5418,4865,7834,28228.0
5419,10527,7834,28228.0
5420,9220,16490,28237.0
5421,9158,7834,28228.0
5422,10035,16464,28237.0
5423,997,16464,28237.0
5424,7068,16464,28228.0
5425,3461,16464,28228.0
5426,1778,16464,28228.0
5427,9652,16464,28228.0
5428,7812,16464,28228.0
5429,8769,16464,28228.0
5430,1424,16464,28237.0
5431,9649,16464,28237.0
5432,6021,16464,28228.0
5433,10914,16464,28237.0
5434,6331,16464,28237.0
5435,4865,16464,28228.0
5436,1283,16464,28237.0
5437,2547,16464,28237.0
5438,5272,16464,28228.0
5439,8506,16464,28228.0
5440,7450,16464,28237.0
5441,7316,16464,28228.0
5442,11302,16464,28228.0
5443,3726,16464,28228.0
5444,11418,16464,28228.0
5445,6791,16464,28228.0
5446,9427,7413,28237.0
5447,10720,7413,28237.0
5448,10600,6181,28228.0
5449,964,6181,28228.0
5450,4586,6181,28237.0
5451,4335,6181,28237.0
5452,11612,6181,28228.0
5453,11418,15101,28228.0
5454,11388,15101,28228.0
5455,4084,15101,28228.0
5456,11218,14852,28228.0
5457,2670,8514,28237.0
5458,4010,14852,28228.0
5459,4795,8514,28237.0
5460,7368,8514,28237.0
5461,1028,8514,28237.0
5462,10839,8514,28237.0
5463,3930,14852,28228.0
5464,6093,8514,28237.0
5465,4246,14852,28228.0
5466,4264,12887,28237.0
5467,11093,12887,28228.0
5468,1424,7285,28237.0
5469,7068,7285,28228.0
5470,7812,7285,28228.0
5471,3461,7285,28228.0
5472,4010,7285,28228.0
5473,4865,7285,28228.0
5474,10527,7285,28228.0
5475,3171,7285,28228.0
5476,5089,7285,28228.0
5477,4095,7285,28237.0
5478,276,7285,28237.0
5479,3553,2615,28228.0
5480,1766,2615,28228.0
5481,10839,2615,28237.0
5482,11218,2615,28228.0
5483,7646,2615,28228.0
5484,2336,2615,28228.0
5485,11570,2615,28237.0
5486,5149,2615,28228.0
5487,9828,2615,28228.0
5488,6962,2615,28228.0
5489,1028,5952,28237.0
5490,4010,10778,28228.0
5491,5089,10778,28228.0
5492,9158,10778,28228.0
5493,4795,5952,28237.0
5494,7310,5952,28237.0
5495,7646,8845,28228.0
5496,2035,8845,28228.0
5497,4010,8845,28228.0
5498,1766,8845,28228.0
5499,6962,8845,28228.0
5500,8004,8845,28228.0
5501,3553,8845,28228.0
5502,4865,8845,28228.0
5503,945,8845,28228.0
5504,4865,7669,28228.0
5505,6868,7669,28228.0
5506,4795,7669,28237.0
5507,1028,7669,28237.0
5508,6093,7669,28237.0
5509,1173,7669,28228.0
5510,10839,7669,28237.0
5511,3171,7669,28228.0
5512,9226,7669,28228.0
5513,1086,7669,28237.0
5514,1780,7669,28228.0
5515,288,7669,28228.0
5516,2547,7669,28237.0
5517,3261,7669,28228.0
5518,2566,7669,28228.0
5519,6451,7669,28228.0
5520,8769,6782,28228.0
5521,7068,6782,28228.0
5522,964,6782,28228.0
5523,9501,6782,28228.0
5524,3726,6782,28228.0
5525,6191,6782,28228.0
5526,276,6782,28237.0
5527,3298,16307,28237.0
5528,4904,16307,28228.0
5529,5446,16307,28237.0
5530,2048,16307,28228.0
5531,2073,16307,28237.0
5532,9141,16307,28237.0
5533,4010,16307,28228.0
5534,2213,16307,28237.0
5535,4095,16307,28237.0
5536,2566,16307,28228.0
5537,5046,7669,28228.0
5538,1850,7669,28237.0
5539,4246,7669,28228.0
5540,6202,7669,28228.0
5541,11093,7669,28228.0
5542,11388,7669,28228.0
5543,11218,7669,28228.0
5544,2065,7669,28228.0
5545,9343,7669,28237.0
5546,1766,922,28228.0
5547,11418,8641,28228.0
5548,7812,3973,28228.0
5549,2566,6181,28228.0
5550,7417,6181,28228.0
5551,2762,6181,28228.0
5552,6991,6181,28228.0
5553,11342,9674,28237.0
5554,9427,9674,28237.0
5555,997,9674,28237.0
5556,3461,9674,28228.0
5557,9652,9674,28228.0
5558,8762,9674,28237.0
5559,708,9674,28237.0
5560,992,9674,28237.0
5561,742,9674,28228.0
5562,10753,9674,28237.0
5563,8627,9674,28228.0
5564,4335,9674,28237.0
5565,11612,9674,28228.0
5566,4808,9674,28237.0
5567,5448,9674,28237.0
5568,1424,9674,28237.0
5569,7450,9674,28237.0
5570,3234,9674,28237.0
5571,5963,9674,28237.0
5572,5426,9674,28237.0
5573,5089,9674,28228.0
5574,9158,9674,28228.0
5575,11570,9674,28237.0
5576,2762,9674,28228.0
5577,3371,9674,28228.0
5578,11302,9674,28228.0
5579,11218,16482,28228.0
5580,6193,16482,28237.0
5581,1761,16482,28228.0
5582,4010,16482,28228.0
5583,4095,16482,28237.0
5584,6451,8848,28228.0
5585,5089,8848,28228.0
5586,8506,8848,28228.0
5587,11494,8848,28228.0
5588,1173,8848,28228.0
5589,11218,8848,28228.0
5590,6991,8848,28228.0
5591,4010,8848,28228.0
5592,8181,8848,28228.0
5593,706,8848,28228.0
5594,9158,8848,28228.0
5595,4248,16103,28228.0
5596,10914,7957,28237.0
5597,1086,10352,28237.0
5598,1442,7669,28228.0
5599,470,7669,28237.0
5600,2806,7669,28228.0
5601,11218,5810,28228.0
5602,7309,5810,28228.0
5603,1522,5810,28237.0
5604,3274,16139,28228.0
5605,7068,16139,28228.0
5606,3461,16139,28228.0
5607,146,16139,28237.0
5608,4010,16139,28228.0
5609,7812,16139,28228.0
5610,2073,16139,28237.0
5611,4684,16139,28228.0
5612,5446,16139,28237.0
5613,7401,16139,28237.0
5614,3930,16139,28228.0
5615,2465,16139,28228.0
5616,1086,16139,28237.0
5617,9158,16139,28228.0
5618,11302,16139,28228.0
5619,9141,16139,28237.0
5620,7309,16139,28228.0
5621,11218,4204,28228.0
5622,3867,4204,28228.0
5623,9158,4204,28228.0
5624,2116,13446,28228.0
5625,10839,13446,28237.0
5626,11388,13446,28228.0
5627,9226,13446,28228.0
5628,2035,14788,28228.0
5629,9158,14788,28228.0
5630,5562,14788,28228.0
5631,1424,5060,28237.0
5632,4248,5060,28228.0
5633,6451,5060,28228.0
5634,11342,5060,28237.0
5635,10600,5060,28228.0
5636,9185,5060,28237.0
5637,5149,5060,28228.0
5638,708,5060,28237.0
5639,9501,5060,28228.0
5640,11686,5060,28237.0
5641,6868,5060,28228.0
5642,6093,5060,28237.0
5643,8762,5060,28237.0
5644,10263,5060,28237.0
5645,9158,5060,28228.0
5646,3261,5060,28228.0
5647,8562,5060,28237.0
5648,6193,5060,28237.0
5649,8627,5060,28228.0
5650,1850,5060,28237.0
5651,10035,5060,28237.0
5652,4085,5060,28228.0
5653,9220,5060,28237.0
5654,4335,5060,28237.0
5655,3427,5060,28228.0
5656,5448,5060,28237.0
5657,10720,5060,28237.0
5658,3553,5060,28228.0
5659,3171,5060,28228.0
5660,1736,5060,28228.0
5661,9226,5060,28228.0
5662,6440,5060,28228.0
5663,4172,5060,28228.0
5664,288,5060,28228.0
5665,4010,5060,28228.0
5666,389,5060,28228.0
5667,1086,5060,28237.0
5668,11302,5060,28228.0
5669,10718,5060,28228.0
5670,2806,5060,28228.0
5671,3930,5060,28228.0
5672,9828,5060,28228.0
5673,7812,505,28228.0
5674,6193,505,28237.0
5675,4010,505,28228.0
5676,6191,505,28228.0
5677,6331,505,28237.0
5678,9158,505,28228.0
5679,4010,15512,28228.0
5680,11218,15512,28228.0
5681,8627,15512,28228.0
5682,4975,15512,28228.0
5683,1780,15512,28228.0
5684,5089,15512,28228.0
5685,9158,15512,28228.0
5686,11342,4384,28237.0
5687,7068,4384,28228.0
5688,3461,4384,28228.0
5689,708,4384,28237.0
5690,3553,4384,28228.0
5691,6202,4384,28228.0
5692,2762,4384,28228.0
5693,1766,4384,28228.0
5694,1086,4384,28237.0
5695,5089,4384,28228.0
5696,9283,4384,28237.0
5697,2788,4384,28228.0
5698,9158,4384,28228.0
5699,11093,4384,28228.0
5700,2262,501,28228.0
5701,6962,501,28228.0
5702,7646,501,28228.0
5703,1766,501,28228.0
5704,3553,501,28228.0
5705,8004,501,28228.0
5706,3726,501,28228.0
5707,7368,501,28237.0
5708,6191,501,28228.0
5709,9990,501,28228.0
5710,1780,501,28228.0
5711,1086,501,28237.0
5712,945,501,28228.0
5713,5089,501,28228.0
5714,2465,501,28228.0
5715,11570,16307,28237.0
5716,8762,15512,28237.0
5717,8920,15512,28228.0
5718,4095,15512,28237.0
5719,7417,9141,28228.0
5720,3817,7413,28237.0
5721,780,2899,28237.0
5722,2547,2899,28237.0
5723,11342,11235,28237.0
5724,9427,11235,28237.0
5725,708,11235,28237.0
5726,3553,11235,28228.0
5727,6790,11235,28237.0
5728,1766,11235,28228.0
5729,5089,11235,28228.0
5730,9283,11235,28237.0
5731,7068,11235,28228.0
5732,2788,11235,28228.0
5733,3261,6246,28228.0
5734,4248,6246,28228.0
5735,8270,6246,28228.0
5736,146,6246,28237.0
5737,9828,6246,28228.0
5738,9652,6246,28228.0
5739,10035,6246,28237.0
5740,10718,6246,28228.0
5741,6868,6246,28228.0
5742,376,6246,28228.0
5743,288,6246,28228.0
5744,4085,6246,28228.0
5745,6021,6246,28228.0
5746,680,6246,28228.0
5747,6331,6246,28237.0
5748,11218,6246,28228.0
5749,9501,6246,28228.0
5750,5149,6246,28228.0
5751,2313,6246,28228.0
5752,1736,6246,28228.0
5753,389,6246,28228.0
5754,9226,6246,28228.0
5755,1312,6246,28228.0
5756,4084,6246,28228.0
5757,11418,6246,28228.0
5758,3726,6246,28228.0
5759,8181,16464,28228.0
5760,11561,16464,28228.0
5761,780,16464,28237.0
5762,10263,10445,28237.0
5763,10753,10445,28237.0
5764,11686,10445,28237.0
5765,8672,10445,28237.0
5766,6021,16082,28228.0
5767,5192,16082,28228.0
5768,3553,16082,28228.0
5769,3930,16082,28228.0
5770,10914,10445,28237.0
5771,4085,16082,28228.0
5772,5272,16082,28228.0
5773,6202,16082,28228.0
5774,4248,16082,28228.0
5775,8769,10445,28237.0
5776,4715,10445,28237.0
5777,5051,16082,28228.0
5778,2313,16082,28228.0
5779,470,10445,28237.0
5780,4010,16082,28228.0
5781,10839,10445,28237.0
5782,9158,16082,28228.0
5783,2566,16082,28228.0
5784,4246,16082,28228.0
5785,1086,10445,28237.0
5786,6054,16082,28228.0
5787,2465,2384,28228.0
5788,4329,2384,28228.0
5789,3261,3777,28228.0
5790,9828,3777,28228.0
5791,9652,3777,28228.0
5792,10718,3777,28228.0
5793,6021,3777,28228.0
5794,6331,3777,28237.0
5795,288,3777,28228.0
5796,6868,3777,28228.0
5797,4248,3777,28228.0
5798,680,3777,28228.0
5799,9501,3777,28228.0
5800,9226,3777,28228.0
5801,7316,3777,28228.0
5802,146,3777,28237.0
5803,11418,3777,28228.0
5804,5149,3777,28228.0
5805,11561,3777,28228.0
5806,2313,3777,28228.0
5807,9560,7413,28237.0
5808,3930,9141,28228.0
5809,10720,13028,28237.0
5810,1086,13028,28237.0
5811,8545,4560,28228.0
5812,6451,4560,28228.0
5813,9427,4152,28237.0
5814,3461,4152,28228.0
5815,3726,4152,28228.0
5816,9501,4152,28228.0
5817,1283,4152,28237.0
5818,4248,3949,28228.0
5819,9427,3949,28237.0
5820,4010,3949,28228.0
5821,10753,3949,28237.0
5822,3553,3949,28228.0
5823,2116,3949,28228.0
5824,3894,3949,28228.0
5825,1761,3949,28228.0
5826,2262,3949,28228.0
5827,4085,3949,28228.0
5828,6094,3949,28228.0
5829,4865,3949,28228.0
5830,5272,3949,28228.0
5831,1086,3949,28237.0
5832,11418,3949,28228.0
5833,7949,3949,28228.0
5834,997,13483,28237.0
5835,7068,13563,28228.0
5836,3461,13563,28228.0
5837,8762,13483,28237.0
5838,2035,13563,28228.0
5839,7812,13563,28228.0
5840,6021,13563,28228.0
5841,4808,13483,28237.0
5842,1086,13483,28237.0
5843,9158,13563,28228.0
5844,4010,13563,28228.0
5845,11561,13563,28228.0
5846,9427,5060,28237.0
5847,964,5060,28228.0
5848,9649,5060,28237.0
5849,5791,5060,28228.0
5850,680,5060,28228.0
5851,4865,5060,28228.0
5852,2465,5060,28228.0
5853,1156,5060,28228.0
5854,1297,5060,28237.0
5855,1766,5060,28228.0
5856,3643,5060,28237.0
5857,1780,5475,28228.0
5858,7316,13563,28228.0
5859,11703,8465,28228.0
5860,376,3777,28228.0
5861,4085,3777,28228.0
5862,9427,4384,28237.0
5863,2035,12337,28228.0
5864,4865,3950,28228.0
5865,4095,3950,28237.0
5866,2065,3949,28228.0
5867,1766,3949,28228.0
5868,4010,2615,28228.0
5869,7368,2615,28237.0
5870,8004,2615,28228.0
5871,5089,4560,28228.0
5872,1761,4560,28228.0
5873,2681,4560,28228.0
5874,7871,4560,28228.0
5875,11218,16398,28228.0
5876,7368,16398,28237.0
5877,9652,16398,28228.0
5878,11366,16398,28237.0
5879,3077,16398,28237.0
5880,4010,16398,28228.0
5881,9158,16398,28228.0
5882,11218,647,28228.0
5883,4010,647,28228.0
5884,4795,647,28237.0
5885,1028,647,28237.0
5886,9158,647,28228.0
5887,9514,647,28228.0
5888,2181,647,28228.0
5889,10753,4384,28237.0
5890,6193,14897,28237.0
5891,11093,14897,28228.0
5892,4329,14897,28228.0
5893,9158,14897,28228.0
5894,9283,14897,28237.0
5895,4010,14897,28228.0
5896,2566,14897,28228.0
5897,6790,14897,28237.0
5898,8987,11359,28237.0
5899,9501,11359,28228.0
5900,8762,11359,28237.0
5901,6566,11359,28237.0
5902,4975,11359,28228.0
5903,146,11359,28237.0
5904,3817,11359,28237.0
5905,5089,11359,28228.0
5906,2748,11359,28228.0
5907,7382,7285,28228.0
5908,1522,7285,28237.0
5909,964,7285,28228.0
5910,5446,7285,28237.0
5911,9141,7285,28237.0
5912,2262,7285,28228.0
5913,6925,7285,28237.0
5914,8762,32,28237.0
5915,146,32,28237.0
5916,6191,32,28228.0
5917,6874,6246,28228.0
5918,3461,5475,28228.0
5919,2035,5475,28228.0
5920,11218,5475,28228.0
5921,11612,5475,28228.0
5922,9501,8641,28228.0
5923,7646,8641,28228.0
5924,7812,7834,28228.0
5925,2035,7834,28228.0
5926,10914,16490,28237.0
5927,9331,16490,28237.0
5928,4010,7834,28228.0
5929,4095,16490,28237.0
5930,2048,7834,28228.0
5931,1086,2615,28237.0
5932,2035,2899,28228.0
5933,6227,8364,28228.0
5934,5051,8364,28228.0
5935,8762,6311,28237.0
5936,8627,6311,28228.0
5937,5089,6311,28228.0
5938,2016,16464,28237.0
5939,3894,4204,28228.0
5940,1736,15820,28228.0
5941,2566,15820,28228.0
5942,4010,3125,28228.0
5943,3461,3125,28228.0
5944,964,3125,28228.0
5945,9158,3125,28228.0
5946,9804,3125,28228.0
5947,4084,3125,28228.0
5948,3274,3777,28228.0
